"fileName"      "varInFile"     "min"   "max"   "absMax"        "scale" "scale.factorAtt"
"REGCM4_MRI_snv_2090to2099.nc"	"snv"	0	884.367188	884.367188	"10"	"0.1"
"REGCM4_MRI_tas_1980to1989.nc"	"tas"	213.211136	319.999542	319.999542	"100"	"0.01"
"REGCM4_MRI_tas_1990to1999.nc"	"tas"	218.809708	318.249664	318.249664	"100"	"0.01"
"REGCM4_MRI_tas_2040to2049.nc"	"tas"	222.345062	320.222839	320.222839	"100"	"0.01"
"REGCM4_MRI_tas_2050to2059.nc"	"tas"	226.459457	323.545105	323.545105	"100"	"0.01"
"REGCM4_MRI_tas_2080to2089.nc"	"tas"	226.606171	323.380707	323.380707	"100"	"0.01"
"REGCM4_MRI_tas_2090to2099.nc"	"tas"	229.091034	325.18457	325.18457	"100"	"0.01"
"REGCM4_MRI_uas_1980to1989.nc"	"uas"	-32.885113	38.907436	38.907436	"100"	"0.01"
"REGCM4_MRI_uas_1990to1999.nc"	"uas"	-37.240925	39.072582	39.072582	"100"	"0.01"
"REGCM4_MRI_uas_2040to2049.nc"	"uas"	-33.925159	36.555431	36.555431	"100"	"0.01"
"REGCM4_MRI_uas_2050to2059.nc"	"uas"	-34.491486	40.500221	40.500221	"100"	"0.01"
"REGCM4_MRI_uas_2080to2089.nc"	"uas"	-32.676136	34.705528	34.705528	"100"	"0.01"
"REGCM4_MRI_uas_2090to2099.nc"	"uas"	-31.840271	36.044571	36.044571	"100"	"0.01"
"REGCM4_MRI_vas_1980to1989.nc"	"vas"	-36.260429	34.550529	34.550529	"100"	"0.01"
"REGCM4_MRI_vas_1990to1999.nc"	"vas"	-32.435501	36.332508	36.332508	"100"	"0.01"
"REGCM4_MRI_vas_2040to2049.nc"	"vas"	-32.454216	35.563667	35.563667	"100"	"0.01"
"REGCM4_MRI_vas_2050to2059.nc"	"vas"	-33.591087	37.401062	37.401062	"100"	"0.01"
"REGCM4_MRI_vas_2080to2089.nc"	"vas"	-35.577736	35.335114	35.335114	"100"	"0.01"
"REGCM4_MRI_vas_2090to2099.nc"	"vas"	-37.044086	36.342171	36.342171	"100"	"0.01"
